image_path,class_name,width,height,mode,file_size_kb,split
Nagpuri Buffalo/138.jpg,Nagpuri Buffalo,256,256,RGB,21.6,train
Rathi Cow/87.jpg,Rathi Cow,256,256,RGB,35.3,train
Kangayam Cow/56.jpg,Kangayam Cow,256,256,RGB,36.4,train
Kenkatha Cow/43.jpg,Kenkatha Cow,256,256,RGB,16.2,train
Deoni Cow/55.jpg,Deoni Cow,256,256,RGB,36.3,train
Gir Cow/116.jpg,Gir Cow,256,256,RGB,28.9,train
Dangi Cow/65.jpg,Dangi Cow,256,256,RGB,42.9,train
Banni Buffalo/31.jpg,Banni Buffalo,256,256,RGB,30.3,train
Gir Cow/23.jpg,Gir Cow,256,256,RGB,31.1,train
Sahiwal Cow/197.jpg,Sahiwal Cow,256,256,RGB,21.2,train
Tharparkar Cow/190.jpg,Tharparkar Cow,256,256,RGB,28.0,train
Sahiwal Cow/30.jpg,Sahiwal Cow,256,256,RGB,33.1,train
Gir Cow/195.jpg,Gir Cow,256,256,RGB,26.7,train
Amritmahal Cow/5.jpg,Amritmahal Cow,256,256,RGB,45.2,train
Tharparkar Cow/193.jpg,Tharparkar Cow,256,256,RGB,28.1,train
Kangayam Cow/10.jpg,Kangayam Cow,256,256,RGB,38.8,train
Sahiwal Cow/25.jpg,Sahiwal Cow,256,256,RGB,33.4,train
Deoni Cow/33.jpg,Deoni Cow,256,256,RGB,25.0,train
Alambadi Cow/7.jpg,Alambadi Cow,256,256,RGB,36.7,train
Kankrej Cow/110.jpg,Kankrej Cow,256,256,RGB,37.9,train
Mehsana Buffalo/90.jpg,Mehsana Buffalo,256,256,RGB,35.4,train
Malnad gidda Cow/54.jpg,Malnad gidda Cow,256,256,RGB,52.6,train
Bargur Cow/47.jpg,Bargur Cow,256,256,RGB,35.4,train
Kenkatha Cow/28.jpg,Kenkatha Cow,256,256,RGB,32.2,train
Pulikulam Cow/102.jpg,Pulikulam Cow,256,256,RGB,32.4,train
Kankrej Cow/30.jpg,Kankrej Cow,256,256,RGB,27.6,train
Tharparkar Cow/103.jpg,Tharparkar Cow,256,256,RGB,39.3,train
Umblachery Cow/14.jpg,Umblachery Cow,256,256,RGB,31.1,train
Mehsana Buffalo/65.jpg,Mehsana Buffalo,256,256,RGB,36.5,train
Dangi Cow/36.jpg,Dangi Cow,256,256,RGB,40.2,train
Pulikulam Cow/81.jpg,Pulikulam Cow,256,256,RGB,32.9,train
Kasaragod Cow/52.jpg,Kasaragod Cow,256,256,RGB,37.3,train
Malnad gidda Cow/25.jpg,Malnad gidda Cow,256,256,RGB,22.0,train
Alambadi Cow/89.jpg,Alambadi Cow,256,256,RGB,28.9,train
Dangi Cow/56.jpg,Dangi Cow,256,256,RGB,27.5,train
Kherigarh Cow/35.jpg,Kherigarh Cow,256,256,RGB,37.0,train
Kankrej Cow/164.jpg,Kankrej Cow,256,256,RGB,25.9,train
Nagori Cow/68.jpg,Nagori Cow,256,256,RGB,39.8,train
Nagpuri Buffalo/119.jpg,Nagpuri Buffalo,256,256,RGB,23.1,train
Amritmahal Cow/47.jpg,Amritmahal Cow,256,256,RGB,30.8,train
Deoni Cow/101.jpg,Deoni Cow,256,256,RGB,32.3,train
Nagpuri Buffalo/115.jpg,Nagpuri Buffalo,256,256,RGB,35.5,train
Rathi Cow/65.jpg,Rathi Cow,256,256,RGB,29.6,train
Pulikulam Cow/95.jpg,Pulikulam Cow,256,256,RGB,31.4,train
Kenkatha Cow/4.jpg,Kenkatha Cow,256,256,RGB,30.1,train
Gir Cow/29.jpg,Gir Cow,256,256,RGB,37.9,train
Amritmahal Cow/81.jpg,Amritmahal Cow,256,256,RGB,31.3,train
Tharparkar Cow/62.jpg,Tharparkar Cow,256,256,RGB,32.4,train
Kangayam Cow/73.jpg,Kangayam Cow,256,256,RGB,36.2,train
Tharparkar Cow/217.jpg,Tharparkar Cow,256,256,RGB,20.7,train
Pulikulam Cow/112.jpg,Pulikulam Cow,256,256,RGB,43.8,train
Nili ravi Buffalo/42.jpg,Nili ravi Buffalo,256,256,RGB,30.9,train
Alambadi Cow/72.jpg,Alambadi Cow,256,256,RGB,22.3,train
Kasaragod Cow/22.jpg,Kasaragod Cow,256,256,RGB,31.4,train
Jaffrabadi Buffalo/17.jpg,Jaffrabadi Buffalo,256,256,RGB,18.2,train
Malnad gidda Cow/93.jpg,Malnad gidda Cow,256,256,RGB,34.0,train
Hallikar Cow/170.jpg,Hallikar Cow,256,256,RGB,38.6,train
Gir Cow/55.jpg,Gir Cow,256,256,RGB,26.0,train
Umblachery Cow/21.jpg,Umblachery Cow,256,256,RGB,28.0,train
Kasaragod Cow/82.jpg,Kasaragod Cow,256,256,RGB,46.1,train
Gir Cow/92.jpg,Gir Cow,256,256,RGB,44.2,train
Gir Cow/80.jpg,Gir Cow,256,256,RGB,31.1,train
Tharparkar Cow/61.jpg,Tharparkar Cow,256,256,RGB,24.9,train
Tharparkar Cow/65.jpg,Tharparkar Cow,256,256,RGB,45.3,train
Nagpuri Buffalo/179.jpg,Nagpuri Buffalo,256,256,RGB,33.3,train
Mehsana Buffalo/73.jpg,Mehsana Buffalo,256,256,RGB,18.4,train
Nagpuri Buffalo/54.jpg,Nagpuri Buffalo,256,256,RGB,12.3,train
Gir Cow/73.jpg,Gir Cow,256,256,RGB,23.9,train
Gir Cow/133.jpg,Gir Cow,256,256,RGB,39.3,train
Amritmahal Cow/76.jpg,Amritmahal Cow,256,256,RGB,33.3,train
Gir Cow/172.jpg,Gir Cow,256,256,RGB,23.2,train
Nagpuri Buffalo/190.jpg,Nagpuri Buffalo,256,256,RGB,32.3,train
Umblachery Cow/69.jpg,Umblachery Cow,256,256,RGB,38.2,train
Bargur Cow/33.jpg,Bargur Cow,256,256,RGB,40.4,train
Jaffrabadi Buffalo/4.jpg,Jaffrabadi Buffalo,256,256,RGB,29.7,train
Jaffrabadi Buffalo/63.jpg,Jaffrabadi Buffalo,256,256,RGB,32.2,train
Nagori Cow/23.jpg,Nagori Cow,256,256,RGB,42.6,train
Kankrej Cow/137.jpg,Kankrej Cow,256,256,RGB,41.2,train
Mehsana Buffalo/60.jpg,Mehsana Buffalo,256,256,RGB,20.6,train
Nagori Cow/71.jpg,Nagori Cow,256,256,RGB,13.8,train
Nili ravi Buffalo/39.jpg,Nili ravi Buffalo,256,256,RGB,29.9,train
Nagpuri Buffalo/120.jpg,Nagpuri Buffalo,256,256,RGB,32.7,train
Shurti Buffalo/44.jpg,Shurti Buffalo,256,256,RGB,16.9,train
Malnad gidda Cow/78.jpg,Malnad gidda Cow,256,256,RGB,42.4,train
Dangi Cow/38.jpg,Dangi Cow,256,256,RGB,42.9,train
Hallikar Cow/164.jpg,Hallikar Cow,256,256,RGB,37.2,train
Banni Buffalo/32.jpg,Banni Buffalo,256,256,RGB,42.2,train
Malnad gidda Cow/106.jpg,Malnad gidda Cow,256,256,RGB,42.5,train
Nagori Cow/57.jpg,Nagori Cow,256,256,RGB,41.7,train
Gir Cow/62.jpg,Gir Cow,256,256,RGB,31.6,train
Gir Cow/114.jpg,Gir Cow,256,256,RGB,32.7,train
Bargur Cow/29.jpg,Bargur Cow,256,256,RGB,27.5,train
Alambadi Cow/3.jpg,Alambadi Cow,256,256,RGB,30.7,train
Kankrej Cow/154.jpg,Kankrej Cow,256,256,RGB,32.7,train
Amritmahal Cow/79.jpg,Amritmahal Cow,256,256,RGB,37.2,train
Kasaragod Cow/95.jpg,Kasaragod Cow,256,256,RGB,45.8,train
Shurti Buffalo/33.jpg,Shurti Buffalo,256,256,RGB,23.7,train
Rathi Cow/51.jpg,Rathi Cow,256,256,RGB,34.7,train
Rathi Cow/43.jpg,Rathi Cow,256,256,RGB,24.4,train
Banni Buffalo/7.jpg,Banni Buffalo,256,256,RGB,37.3,train
Kankrej Cow/71.jpg,Kankrej Cow,256,256,RGB,45.8,train
Dangi Cow/53.jpg,Dangi Cow,256,256,RGB,44.4,train
Amritmahal Cow/27.jpg,Amritmahal Cow,256,256,RGB,30.1,train
Gir Cow/187.jpg,Gir Cow,256,256,RGB,22.2,train
Kangayam Cow/49.jpg,Kangayam Cow,256,256,RGB,39.6,train
Tharparkar Cow/89.jpg,Tharparkar Cow,256,256,RGB,26.6,train
Kangayam Cow/91.jpg,Kangayam Cow,256,256,RGB,40.5,train
Kasaragod Cow/7.jpg,Kasaragod Cow,256,256,RGB,22.9,train
Kangayam Cow/32.jpg,Kangayam Cow,256,256,RGB,45.1,train
Malnad gidda Cow/104.jpg,Malnad gidda Cow,256,256,RGB,44.7,train
Nagori Cow/86.jpg,Nagori Cow,256,256,RGB,34.1,train
Alambadi Cow/13.jpg,Alambadi Cow,256,256,RGB,37.2,train
Kankrej Cow/121.jpg,Kankrej Cow,256,256,RGB,31.4,train
Nagpuri Buffalo/26.jpg,Nagpuri Buffalo,256,256,RGB,28.1,train
Nagori Cow/37.jpg,Nagori Cow,256,256,RGB,34.1,train
Kangayam Cow/40.jpg,Kangayam Cow,256,256,RGB,39.7,train
Nimari Cow/7.jpg,Nimari Cow,256,256,RGB,36.6,train
Sahiwal Cow/156.jpg,Sahiwal Cow,256,256,RGB,41.6,train
Nagpuri Buffalo/201.jpg,Nagpuri Buffalo,256,256,RGB,31.3,train
Hallikar Cow/134.jpg,Hallikar Cow,256,256,RGB,30.8,train
Gir Cow/15.jpg,Gir Cow,256,256,RGB,41.6,train
Tharparkar Cow/127.jpg,Tharparkar Cow,256,256,RGB,22.6,train
Umblachery Cow/40.jpg,Umblachery Cow,256,256,RGB,29.1,train
Gir Cow/57.jpg,Gir Cow,256,256,RGB,19.5,train
Rathi Cow/12.jpg,Rathi Cow,256,256,RGB,39.8,train
Mehsana Buffalo/12.jpg,Mehsana Buffalo,256,256,RGB,28.9,train
Umblachery Cow/20.jpg,Umblachery Cow,256,256,RGB,35.1,train
Sahiwal Cow/205.jpg,Sahiwal Cow,256,256,RGB,23.1,train
Kasaragod Cow/89.jpg,Kasaragod Cow,256,256,RGB,22.4,train
Gir Cow/198.jpg,Gir Cow,256,256,RGB,39.6,train
Hallikar Cow/145.jpg,Hallikar Cow,256,256,RGB,36.6,train
Umblachery Cow/44.jpg,Umblachery Cow,256,256,RGB,37.6,train
Sahiwal Cow/40.jpg,Sahiwal Cow,256,256,RGB,33.9,train
Kangayam Cow/33.jpg,Kangayam Cow,256,256,RGB,37.5,train
Dangi Cow/84.jpg,Dangi Cow,256,256,RGB,30.8,train
Rathi Cow/1.jpg,Rathi Cow,256,256,RGB,25.7,train
Tharparkar Cow/81.jpg,Tharparkar Cow,256,256,RGB,24.7,train
Sahiwal Cow/142.jpg,Sahiwal Cow,256,256,RGB,39.6,train
Hallikar Cow/83.jpg,Hallikar Cow,256,256,RGB,35.4,train
Kangayam Cow/58.jpg,Kangayam Cow,256,256,RGB,29.9,train
Sahiwal Cow/130.jpg,Sahiwal Cow,256,256,RGB,17.4,train
Alambadi Cow/32.jpg,Alambadi Cow,256,256,RGB,30.7,train
Kherigarh Cow/13.jpg,Kherigarh Cow,256,256,RGB,27.8,train
Dangi Cow/22.jpg,Dangi Cow,256,256,RGB,43.8,train
Jaffrabadi Buffalo/60.jpg,Jaffrabadi Buffalo,256,256,RGB,33.3,train
Gir Cow/175.jpg,Gir Cow,256,256,RGB,34.1,train
Nili ravi Buffalo/73.jpg,Nili ravi Buffalo,256,256,RGB,24.7,train
Kasaragod Cow/93.jpg,Kasaragod Cow,256,256,RGB,9.4,train
Hallikar Cow/68.jpg,Hallikar Cow,256,256,RGB,37.0,train
Pulikulam Cow/10.jpg,Pulikulam Cow,256,256,RGB,33.2,train
Hallikar Cow/136.jpg,Hallikar Cow,256,256,RGB,39.0,train
Nagpuri Buffalo/22.jpg,Nagpuri Buffalo,256,256,RGB,34.6,train
Tharparkar Cow/95.jpg,Tharparkar Cow,256,256,RGB,23.2,train
Gir Cow/221.jpg,Gir Cow,256,256,RGB,28.1,train
Nagori Cow/41.jpg,Nagori Cow,256,256,RGB,31.9,train
Hallikar Cow/30.jpg,Hallikar Cow,256,256,RGB,31.7,train
Dangi Cow/71.jpg,Dangi Cow,256,256,RGB,25.1,train
Pulikulam Cow/30.jpg,Pulikulam Cow,256,256,RGB,31.5,train
Banni Buffalo/22.jpg,Banni Buffalo,256,256,RGB,30.8,train
Nili ravi Buffalo/61.jpg,Nili ravi Buffalo,256,256,RGB,29.4,train
Alambadi Cow/12.jpg,Alambadi Cow,256,256,RGB,34.8,train
Kangayam Cow/52.jpg,Kangayam Cow,256,256,RGB,27.9,train
Sahiwal Cow/185.jpg,Sahiwal Cow,256,256,RGB,19.2,train
Tharparkar Cow/66.jpg,Tharparkar Cow,256,256,RGB,21.9,train
Mehsana Buffalo/69.jpg,Mehsana Buffalo,256,256,RGB,45.9,train
Tharparkar Cow/158.jpg,Tharparkar Cow,256,256,RGB,38.3,train
Tharparkar Cow/35.jpg,Tharparkar Cow,256,256,RGB,18.4,train
Alambadi Cow/78.jpg,Alambadi Cow,256,256,RGB,40.6,train
Jaffrabadi Buffalo/37.jpg,Jaffrabadi Buffalo,256,256,RGB,19.9,train
Hallikar Cow/74.jpg,Hallikar Cow,256,256,RGB,24.2,train
Amritmahal Cow/8.jpg,Amritmahal Cow,256,256,RGB,27.9,train
Gir Cow/199.jpg,Gir Cow,256,256,RGB,35.0,train
Sahiwal Cow/234.jpg,Sahiwal Cow,256,256,RGB,28.1,train
Kankrej Cow/26.jpg,Kankrej Cow,256,256,RGB,24.4,train
Kankrej Cow/66.jpg,Kankrej Cow,256,256,RGB,35.7,train
Malnad gidda Cow/39.jpg,Malnad gidda Cow,256,256,RGB,29.0,train
Hallikar Cow/160.jpg,Hallikar Cow,256,256,RGB,25.9,train
Jaffrabadi Buffalo/72.jpg,Jaffrabadi Buffalo,256,256,RGB,24.4,train
Deoni Cow/84.jpg,Deoni Cow,256,256,RGB,25.6,train
Nili ravi Buffalo/12.jpg,Nili ravi Buffalo,256,256,RGB,26.7,train
Hallikar Cow/138.jpg,Hallikar Cow,256,256,RGB,45.2,train
Sahiwal Cow/43.jpg,Sahiwal Cow,256,256,RGB,35.4,train
Nagpuri Buffalo/90.jpg,Nagpuri Buffalo,256,256,RGB,27.9,train
Kankrej Cow/51.jpg,Kankrej Cow,256,256,RGB,37.2,train
Shurti Buffalo/8.jpg,Shurti Buffalo,256,256,RGB,35.0,train
Mehsana Buffalo/30.jpg,Mehsana Buffalo,256,256,RGB,37.3,train
Tharparkar Cow/40.jpg,Tharparkar Cow,256,256,RGB,29.4,train
Deoni Cow/77.jpg,Deoni Cow,256,256,RGB,31.3,train
Jaffrabadi Buffalo/84.jpg,Jaffrabadi Buffalo,256,256,RGB,21.9,train
Rathi Cow/107.jpg,Rathi Cow,256,256,RGB,28.2,train
Hallikar Cow/18.jpg,Hallikar Cow,256,256,RGB,25.0,train
Pulikulam Cow/14.jpg,Pulikulam Cow,256,256,RGB,50.9,train
Malnad gidda Cow/36.jpg,Malnad gidda Cow,256,256,RGB,49.0,train
Rathi Cow/78.jpg,Rathi Cow,256,256,RGB,34.3,train
Tharparkar Cow/45.jpg,Tharparkar Cow,256,256,RGB,20.4,train
Pulikulam Cow/89.jpg,Pulikulam Cow,256,256,RGB,28.9,train
Pulikulam Cow/98.jpg,Pulikulam Cow,256,256,RGB,33.9,train
Kangayam Cow/95.jpg,Kangayam Cow,256,256,RGB,23.2,train
Gir Cow/192.jpg,Gir Cow,256,256,RGB,35.4,train
Kenkatha Cow/53.jpg,Kenkatha Cow,256,256,RGB,30.5,train
Kankrej Cow/130.jpg,Kankrej Cow,256,256,RGB,29.5,train
Mehsana Buffalo/53.jpg,Mehsana Buffalo,256,256,RGB,15.5,train
Gir Cow/48.jpg,Gir Cow,256,256,RGB,31.2,train
Tharparkar Cow/185.jpg,Tharparkar Cow,256,256,RGB,34.6,train
Tharparkar Cow/119.jpg,Tharparkar Cow,256,256,RGB,30.8,train
Shurti Buffalo/49.jpg,Shurti Buffalo,256,256,RGB,33.7,train
Malnad gidda Cow/21.jpg,Malnad gidda Cow,256,256,RGB,40.0,train
Sahiwal Cow/198.jpg,Sahiwal Cow,256,256,RGB,44.1,train
Nagori Cow/60.jpg,Nagori Cow,256,256,RGB,31.0,train
Kankrej Cow/38.jpg,Kankrej Cow,256,256,RGB,34.4,train
Banni Buffalo/23.jpg,Banni Buffalo,256,256,RGB,33.5,train
Gir Cow/107.jpg,Gir Cow,256,256,RGB,33.2,train
Nagpuri Buffalo/159.jpg,Nagpuri Buffalo,256,256,RGB,23.1,train
Nagpuri Buffalo/129.jpg,Nagpuri Buffalo,256,256,RGB,25.7,train
Jaffrabadi Buffalo/46.jpg,Jaffrabadi Buffalo,256,256,RGB,24.0,train
Kangayam Cow/38.jpg,Kangayam Cow,256,256,RGB,36.9,train
Dangi Cow/8.jpg,Dangi Cow,256,256,RGB,30.6,train
Malnad gidda Cow/9.jpg,Malnad gidda Cow,256,256,RGB,35.0,train
Mehsana Buffalo/18.jpg,Mehsana Buffalo,256,256,RGB,22.8,train
Hallikar Cow/45.jpg,Hallikar Cow,256,256,RGB,16.2,train
Nimari Cow/10.jpg,Nimari Cow,256,256,RGB,30.9,train
Kenkatha Cow/7.jpg,Kenkatha Cow,256,256,RGB,18.5,train
Sahiwal Cow/64.jpg,Sahiwal Cow,256,256,RGB,25.2,train
Malnad gidda Cow/71.jpg,Malnad gidda Cow,256,256,RGB,47.8,train
Rathi Cow/131.jpg,Rathi Cow,256,256,RGB,31.9,train
Kasaragod Cow/63.jpg,Kasaragod Cow,256,256,RGB,54.0,train
Rathi Cow/44.jpg,Rathi Cow,256,256,RGB,24.9,train
Kankrej Cow/112.jpg,Kankrej Cow,256,256,RGB,24.8,train
Deoni Cow/14.jpg,Deoni Cow,256,256,RGB,37.1,train
Amritmahal Cow/23.jpg,Amritmahal Cow,256,256,RGB,38.0,train
Kasaragod Cow/69.jpg,Kasaragod Cow,256,256,RGB,37.5,train
Mehsana Buffalo/1.jpg,Mehsana Buffalo,256,256,RGB,24.0,train
Kangayam Cow/24.jpg,Kangayam Cow,256,256,RGB,31.4,train
Deoni Cow/99.jpg,Deoni Cow,256,256,RGB,16.1,train
Kherigarh Cow/21.jpg,Kherigarh Cow,256,256,RGB,15.5,train
Malnad gidda Cow/44.jpg,Malnad gidda Cow,256,256,RGB,42.7,train
Kankrej Cow/3.jpg,Kankrej Cow,256,256,RGB,40.9,train
Jaffrabadi Buffalo/58.jpg,Jaffrabadi Buffalo,256,256,RGB,21.2,train
Jaffrabadi Buffalo/53.jpg,Jaffrabadi Buffalo,256,256,RGB,31.4,train
Nagori Cow/58.jpg,Nagori Cow,256,256,RGB,30.4,train
Kasaragod Cow/3.jpg,Kasaragod Cow,256,256,RGB,25.3,train
Jaffrabadi Buffalo/81.jpg,Jaffrabadi Buffalo,256,256,RGB,21.2,train
Nagori Cow/13.jpg,Nagori Cow,256,256,RGB,17.1,train
Kenkatha Cow/36.jpg,Kenkatha Cow,256,256,RGB,22.7,train
Kankrej Cow/65.jpg,Kankrej Cow,256,256,RGB,41.7,train
Deoni Cow/71.jpg,Deoni Cow,256,256,RGB,38.6,train
Nagpuri Buffalo/107.jpg,Nagpuri Buffalo,256,256,RGB,22.1,train
Rathi Cow/66.jpg,Rathi Cow,256,256,RGB,36.5,train
Nagori Cow/84.jpg,Nagori Cow,256,256,RGB,31.4,train
Nagori Cow/88.jpg,Nagori Cow,256,256,RGB,36.3,train
Kherigarh Cow/28.jpg,Kherigarh Cow,256,256,RGB,33.9,train
Jaffrabadi Buffalo/79.jpg,Jaffrabadi Buffalo,256,256,RGB,25.4,train
Kangayam Cow/44.jpg,Kangayam Cow,256,256,RGB,34.6,train
Kangayam Cow/1.jpg,Kangayam Cow,256,256,RGB,29.9,train
Shurti Buffalo/22.jpg,Shurti Buffalo,256,256,RGB,21.3,train
Umblachery Cow/23.jpg,Umblachery Cow,256,256,RGB,30.1,train
Shurti Buffalo/5.jpg,Shurti Buffalo,256,256,RGB,18.9,train
Sahiwal Cow/196.jpg,Sahiwal Cow,256,256,RGB,31.5,train
Shurti Buffalo/43.jpg,Shurti Buffalo,256,256,RGB,25.4,train
Nagpuri Buffalo/25.jpg,Nagpuri Buffalo,256,256,RGB,25.1,train
Umblachery Cow/28.jpg,Umblachery Cow,256,256,RGB,16.5,train
Hallikar Cow/5.jpg,Hallikar Cow,256,256,RGB,24.2,train
Nagpuri Buffalo/113.jpg,Nagpuri Buffalo,256,256,RGB,36.2,train
Alambadi Cow/85.jpg,Alambadi Cow,256,256,RGB,48.9,train
Nagpuri Buffalo/74.jpg,Nagpuri Buffalo,256,256,RGB,38.5,train
Dangi Cow/35.jpg,Dangi Cow,256,256,RGB,37.6,train
Amritmahal Cow/53.jpg,Amritmahal Cow,256,256,RGB,30.8,train
Pulikulam Cow/127.jpg,Pulikulam Cow,256,256,RGB,48.2,train
Gir Cow/168.jpg,Gir Cow,256,256,RGB,36.5,train
Nagpuri Buffalo/62.jpg,Nagpuri Buffalo,256,256,RGB,14.5,train
Sahiwal Cow/80.jpg,Sahiwal Cow,256,256,RGB,18.6,train
Kasaragod Cow/34.jpg,Kasaragod Cow,256,256,RGB,43.1,train
Nagori Cow/76.jpg,Nagori Cow,256,256,RGB,30.1,train
Alambadi Cow/35.jpg,Alambadi Cow,256,256,RGB,48.8,train
Nagori Cow/47.jpg,Nagori Cow,256,256,RGB,19.5,train
Sahiwal Cow/72.jpg,Sahiwal Cow,256,256,RGB,27.0,train
Kasaragod Cow/49.jpg,Kasaragod Cow,256,256,RGB,48.3,train
Hallikar Cow/182.jpg,Hallikar Cow,256,256,RGB,41.2,train
Nagpuri Buffalo/98.jpg,Nagpuri Buffalo,256,256,RGB,30.6,train
Dangi Cow/4.jpg,Dangi Cow,256,256,RGB,30.8,train
Kasaragod Cow/19.jpg,Kasaragod Cow,256,256,RGB,30.6,train
Shurti Buffalo/53.jpg,Shurti Buffalo,256,256,RGB,28.6,train
Nili ravi Buffalo/77.jpg,Nili ravi Buffalo,256,256,RGB,30.4,train
Tharparkar Cow/150.jpg,Tharparkar Cow,256,256,RGB,35.9,train
Gir Cow/204.jpg,Gir Cow,256,256,RGB,36.1,train
Pulikulam Cow/43.jpg,Pulikulam Cow,256,256,RGB,42.4,train
Hallikar Cow/120.jpg,Hallikar Cow,256,256,RGB,36.0,train
Dangi Cow/12.jpg,Dangi Cow,256,256,RGB,23.0,train
Deoni Cow/49.jpg,Deoni Cow,256,256,RGB,38.7,train
Nagpuri Buffalo/21.jpg,Nagpuri Buffalo,256,256,RGB,26.5,train
Rathi Cow/46.jpg,Rathi Cow,256,256,RGB,35.7,train
Sahiwal Cow/164.jpg,Sahiwal Cow,256,256,RGB,42.5,train
Tharparkar Cow/134.jpg,Tharparkar Cow,256,256,RGB,24.6,train
Nagpuri Buffalo/117.jpg,Nagpuri Buffalo,256,256,RGB,19.0,train
Amritmahal Cow/63.jpg,Amritmahal Cow,256,256,RGB,32.2,train
Gir Cow/7.jpg,Gir Cow,256,256,RGB,33.8,train
Deoni Cow/10.jpg,Deoni Cow,256,256,RGB,24.5,train
Hallikar Cow/26.jpg,Hallikar Cow,256,256,RGB,37.7,train
Kankrej Cow/158.jpg,Kankrej Cow,256,256,RGB,23.7,train
Kangayam Cow/23.jpg,Kangayam Cow,256,256,RGB,33.0,train
Pulikulam Cow/22.jpg,Pulikulam Cow,256,256,RGB,44.6,train
Tharparkar Cow/96.jpg,Tharparkar Cow,256,256,RGB,31.5,train
Alambadi Cow/33.jpg,Alambadi Cow,256,256,RGB,32.9,train
Kankrej Cow/58.jpg,Kankrej Cow,256,256,RGB,38.2,train
Nagpuri Buffalo/58.jpg,Nagpuri Buffalo,256,256,RGB,35.5,train
Kasaragod Cow/72.jpg,Kasaragod Cow,256,256,RGB,34.2,train
Tharparkar Cow/210.jpg,Tharparkar Cow,256,256,RGB,36.4,train
Nagori Cow/81.jpg,Nagori Cow,256,256,RGB,33.8,train
Nili ravi Buffalo/92.jpg,Nili ravi Buffalo,256,256,RGB,25.6,train
Hallikar Cow/113.jpg,Hallikar Cow,256,256,RGB,36.7,train
Hallikar Cow/157.jpg,Hallikar Cow,256,256,RGB,30.3,train
Gir Cow/178.jpg,Gir Cow,256,256,RGB,34.5,train
Hallikar Cow/6.jpg,Hallikar Cow,256,256,RGB,35.2,train
Nimari Cow/44.jpg,Nimari Cow,256,256,RGB,31.5,train
Nagori Cow/9.jpg,Nagori Cow,256,256,RGB,24.0,train
Sahiwal Cow/200.jpg,Sahiwal Cow,256,256,RGB,37.5,train
Alambadi Cow/76.jpg,Alambadi Cow,256,256,RGB,29.4,train
Kangayam Cow/109.jpg,Kangayam Cow,256,256,RGB,30.5,train
Rathi Cow/16.jpg,Rathi Cow,256,256,RGB,18.7,train
Nagori Cow/11.jpg,Nagori Cow,256,256,RGB,29.4,train
Nagpuri Buffalo/84.jpg,Nagpuri Buffalo,256,256,RGB,30.8,train
Hallikar Cow/28.jpg,Hallikar Cow,256,256,RGB,38.3,train
Deoni Cow/69.jpg,Deoni Cow,256,256,RGB,21.5,train
Kenkatha Cow/40.jpg,Kenkatha Cow,256,256,RGB,34.9,train
Gir Cow/162.jpg,Gir Cow,256,256,RGB,32.7,train
Kasaragod Cow/56.jpg,Kasaragod Cow,256,256,RGB,26.3,train
Bargur Cow/31.jpg,Bargur Cow,256,256,RGB,37.0,train
Rathi Cow/76.jpg,Rathi Cow,256,256,RGB,38.4,train
Kangayam Cow/13.jpg,Kangayam Cow,256,256,RGB,26.5,train
Tharparkar Cow/54.jpg,Tharparkar Cow,256,256,RGB,28.5,train
Nagpuri Buffalo/218.jpg,Nagpuri Buffalo,256,256,RGB,16.8,train
Deoni Cow/22.jpg,Deoni Cow,256,256,RGB,35.8,train
Nagpuri Buffalo/185.jpg,Nagpuri Buffalo,256,256,RGB,21.4,train
Gir Cow/60.jpg,Gir Cow,256,256,RGB,28.2,train
Dangi Cow/57.jpg,Dangi Cow,256,256,RGB,39.8,train
Alambadi Cow/23.jpg,Alambadi Cow,256,256,RGB,35.1,train
Jaffrabadi Buffalo/9.jpg,Jaffrabadi Buffalo,256,256,RGB,38.9,train
Tharparkar Cow/147.jpg,Tharparkar Cow,256,256,RGB,34.4,train
Alambadi Cow/40.jpg,Alambadi Cow,256,256,RGB,36.8,train
Nagpuri Buffalo/215.jpg,Nagpuri Buffalo,256,256,RGB,16.4,train
Gir Cow/177.jpg,Gir Cow,256,256,RGB,35.0,train
Amritmahal Cow/67.jpg,Amritmahal Cow,256,256,RGB,22.3,train
Sahiwal Cow/111.jpg,Sahiwal Cow,256,256,RGB,29.1,train
Mehsana Buffalo/64.jpg,Mehsana Buffalo,256,256,RGB,39.1,train
Dangi Cow/17.jpg,Dangi Cow,256,256,RGB,28.5,train
Amritmahal Cow/69.jpg,Amritmahal Cow,256,256,RGB,28.0,train
Tharparkar Cow/122.jpg,Tharparkar Cow,256,256,RGB,28.6,train
Banni Buffalo/15.jpg,Banni Buffalo,256,256,RGB,26.9,train
Dangi Cow/50.jpg,Dangi Cow,256,256,RGB,33.5,train
Tharparkar Cow/201.jpg,Tharparkar Cow,256,256,RGB,27.5,train
Dangi Cow/20.jpg,Dangi Cow,256,256,RGB,39.4,train
Bargur Cow/48.jpg,Bargur Cow,256,256,RGB,40.0,train
Pulikulam Cow/126.jpg,Pulikulam Cow,256,256,RGB,52.6,train
Rathi Cow/98.jpg,Rathi Cow,256,256,RGB,34.3,train
Hallikar Cow/98.jpg,Hallikar Cow,256,256,RGB,29.8,train
Kankrej Cow/8.jpg,Kankrej Cow,256,256,RGB,34.8,train
Alambadi Cow/51.jpg,Alambadi Cow,256,256,RGB,38.7,train
